,TV,Radio,Newspaper,Sales
22575,222.4,3.4,13.1,11.5
22576,276.9,48.9,41.8,27
22577,248.4,30.2,20.3,20.2
22578,170.2,7.8,35.2,11.7
22579,276.7,2.3,23.7,11.8
22580,165.6,10,17.6,12.6
22581,156.6,2.6,8.3,10.5
22582,218.5,5.4,27.4,12.2
22583,56.2,5.7,29.7,8.7
22584,287.6,43,71.8,26.2
22585,253.8,21.3,30,17.6
22586,205,45.1,19.6,22.6
22587,139.5,2.1,26.6,10.3
22588,191.1,28.7,18.2,17.3
22589,286,13.9,3.7,15.9
22590,18.7,12.1,23.4,6.7
22591,39.5,41.1,5.8,10.8
22592,75.5,10.8,6,9.9
22593,17.2,4.1,31.6,5.9
22594,166.8,42,3.6,19.6
22595,149.7,35.6,6,17.3
22596,38.2,3.7,13.8,7.6
22597,94.2,4.9,8.1,9.7
22598,177,9.3,6.4,12.8
22599,283.6,42,66.2,25.5
22600,232.1,8.6,8.7,13.4
22601,230.1,37.8,69.2,22.1
22602,44.5,39.3,45.1,10.4
22603,17.2,45.9,69.3,9.3
22604,151.5,41.3,58.5,18.5
22605,180.8,10.8,58.4,12.9
22606,8.7,48.9,75,7.2
22607,57.5,32.8,23.5,11.8
22608,120.2,19.6,11.6,13.2
22609,8.6,2.1,1,4.8
22610,199.8,2.6,21.2,10.6
22611,66.1,5.8,24.2,8.6
22612,214.7,24,4,17.4
22613,23.8,35.1,65.9,9.2
22614,97.5,7.6,7.2,9.7
22615,204.1,32.9,46,19
22616,195.4,47.7,52.9,22.4
22617,67.8,36.6,114,12.5
22618,281.4,39.6,55.8,24.4
22619,69.2,20.5,18.3,11.3
22620,147.3,23.9,19.1,14.6
22621,218.4,27.7,53.4,18
22622,237.4,5.1,23.5,12.5
22623,13.2,15.9,49.6,5.6
22624,228.3,16.9,26.2,15.5
22625,62.3,12.6,18.3,9.7
22626,262.9,3.5,19.5,12
22627,142.9,29.3,12.6,15
22628,240.1,16.7,22.9,15.9
22629,248.8,27.1,22.9,18.9
22630,70.6,16,40.8,10.5
22631,292.9,28.3,43.2,21.4
22632,112.9,17.4,38.6,11.9
22633,97.2,1.5,30,9.6
22634,265.6,20,0.3,17.4
22635,95.7,1.4,7.4,9.5
22636,290.7,4.1,8.5,12.8
22637,266.9,43.8,5,25.4
22638,74.7,49.4,45.7,14.7
22639,43.1,26.7,35.1,10.1
22640,228,37.7,32,21.5
22641,202.5,22.3,31.6,16.6
22642,177,33.4,38.7,17.1
22643,293.6,27.7,1.8,20.7
22644,206.9,8.4,26.4,12.9
22645,25.1,25.7,43.3,8.5
22646,175.1,22.5,31.5,14.9
22647,89.7,9.9,35.7,10.6
22648,239.9,41.5,18.5,23.2
22649,227.2,15.8,49.9,14.8
22650,66.9,11.7,36.8,9.7
22651,199.8,3.1,34.6,11.4
22652,100.4,9.6,3.6,10.7
22653,216.4,41.7,39.6,22.6
22654,182.6,46.2,58.7,21.2
22655,262.7,28.8,15.9,20.2
22656,198.9,49.4,60,23.7
22657,7.3,28.1,41.4,5.5
22658,136.2,19.2,16.6,13.2
22659,210.8,49.6,37.7,23.8
22660,210.7,29.5,9.3,18.4
22661,53.5,2,21.4,8.1
22662,261.3,42.7,54.7,24.2
22663,239.3,15.5,27.3,15.7
22664,102.7,29.6,8.4,14
22665,131.1,42.8,28.9,18
22666,69,9.3,0.9,9.3
22667,31.5,24.6,2.2,9.5
22668,139.3,14.5,10.2,13.4
22669,237.4,27.5,11,18.9
22670,216.8,43.9,27.2,22.3
22671,199.1,30.6,38.7,18.3
22672,109.8,14.3,31.7,12.4
22673,26.8,33,19.3,8.8
22674,129.4,5.7,31.3,11
22675,213.4,24.6,13.1,17
22676,16.9,43.7,89.4,8.7
22677,27.5,1.6,20.7,6.9
22678,120.5,28.5,14.2,14.2
22679,5.4,29.9,9.4,5.3
22680,116,7.7,23.1,11
22681,76.4,26.7,22.3,11.8
22682,239.8,4.1,36.9,12.3
22683,75.3,20.3,32.5,11.3
22684,68.4,44.5,35.6,13.6
22685,213.5,43,33.8,21.7
22686,193.2,18.4,65.7,15.2
22687,76.3,27.5,16,12
22688,110.7,40.6,63.2,16
22689,88.3,25.5,73.4,12.9
22690,109.8,47.8,51.4,16.7
22691,134.3,4.9,9.3,11.2
22692,28.6,1.5,33,7.3
22693,217.7,33.5,59,19.4
22694,250.9,36.5,72.3,22.2
22695,107.4,14,10.9,11.5
22696,163.3,31.6,52.9,16.9
22697,197.6,3.5,5.9,11.7
22698,184.9,21,22,15.5
22699,289.7,42.3,51.2,25.4
22700,135.2,41.7,45.9,17.2
22701,222.4,4.3,49.8,11.7
22702,296.4,36.3,100.9,23.8
22703,280.2,10.1,21.4,14.8
22704,187.9,17.2,17.9,14.7
22705,238.2,34.3,5.3,20.7
22706,137.9,46.4,59,19.2
22707,25,11,29.7,7.2
22708,90.4,0.3,23.2,8.7
22709,13.1,0.4,25.6,5.3
22710,255.4,26.9,5.5,19.8
22711,225.8,8.2,56.5,13.4
22712,241.7,38,23.2,21.8
22713,175.7,15.4,2.4,14.1
22714,209.6,20.6,10.7,15.9
22715,78.2,46.8,34.5,14.6
22716,75.1,35,52.7,12.6
22717,139.2,14.3,25.6,12.2
22718,76.4,0.8,14.8,9.4
22719,125.7,36.9,79.2,15.9
22720,19.4,16,22.3,6.6
22721,141.3,26.8,46.2,15.5
22722,18.8,21.7,50.4,7
22723,224,2.4,15.6,11.6
22724,123.1,34.6,12.4,15.2
22725,229.5,32.3,74.2,19.7
22726,87.2,11.8,25.9,10.6
22727,7.8,38.9,50.6,6.6
22728,80.2,0,9.2,8.8
22729,220.3,49,3.2,24.7
22730,59.6,12,43.1,9.7
22731,0.7,39.6,8.7,1.6
22732,265.2,2.9,43,12.7
22733,8.4,27.2,2.1,5.7
22734,219.8,33.5,45.1,19.6
22735,36.9,38.6,65.6,10.8
22736,48.3,47,8.5,11.6
22737,25.6,39,9.3,9.5
22738,273.7,28.9,59.7,20.8
22739,43,25.9,20.5,9.6
22740,184.9,43.9,1.7,20.7
22741,73.4,17,12.9,10.9
22742,193.7,35.4,75.6,19.2
22743,220.5,33.2,37.9,20.1
22744,104.6,5.7,34.4,10.4
22745,96.2,14.8,38.9,11.4
22746,140.3,1.9,9,10.3
22747,240.1,7.3,8.7,13.2
22748,243.2,49,44.3,25.4
22749,38,40.3,11.9,10.9
22750,44.7,25.8,20.6,10.1
22751,280.7,13.9,37,16.1
22752,121,8.4,48.7,11.6
22753,197.6,23.3,14.2,16.6
22754,171.3,39.7,37.7,19
22755,187.8,21.1,9.5,15.6
22756,4.1,11.6,5.7,3.2
22757,93.9,43.5,50.5,15.3
22758,149.8,1.3,24.3,10.1
22759,11.7,36.9,45.2,7.3
22760,131.7,18.4,34.6,12.9
22761,172.5,18.1,30.7,14.4
22762,85.7,35.8,49.3,13.3
22763,188.4,18.1,25.6,14.9
22764,163.5,36.8,7.4,18
22765,117.2,14.7,5.4,11.9
22766,234.5,3.4,84.8,11.9
22767,17.9,37.6,21.6,8
22768,206.8,5.2,19.4,12.2
22769,215.4,23.6,57.6,17.1
22770,284.3,10.6,6.4,15
22771,50,11.6,18.4,8.4
22772,164.5,20.9,47.4,14.5
22773,19.6,20.1,17,7.6
22774,168.4,7.1,12.8,11.7
22775,222.4,3.4,13.1,11.5
22776,276.9,48.9,41.8,27
22777,248.4,30.2,20.3,20.2
22778,170.2,7.8,35.2,11.7
22779,276.7,2.3,23.7,11.8
22780,165.6,10,17.6,12.6
22781,156.6,2.6,8.3,10.5
22782,218.5,5.4,27.4,12.2
22783,56.2,5.7,29.7,8.7
22784,287.6,43,71.8,26.2
22785,253.8,21.3,30,17.6
22786,205,45.1,19.6,22.6
22787,139.5,2.1,26.6,10.3
22788,191.1,28.7,18.2,17.3
22789,286,13.9,3.7,15.9
22790,18.7,12.1,23.4,6.7
22791,39.5,41.1,5.8,10.8
22792,75.5,10.8,6,9.9
22793,17.2,4.1,31.6,5.9
22794,166.8,42,3.6,19.6
22795,149.7,35.6,6,17.3
22796,38.2,3.7,13.8,7.6
22797,94.2,4.9,8.1,9.7
22798,177,9.3,6.4,12.8
22799,283.6,42,66.2,25.5
22800,232.1,8.6,8.7,13.4
22801,230.1,37.8,69.2,22.1
22802,44.5,39.3,45.1,10.4
22803,17.2,45.9,69.3,9.3
22804,151.5,41.3,58.5,18.5
22805,180.8,10.8,58.4,12.9
22806,8.7,48.9,75,7.2
22807,57.5,32.8,23.5,11.8
22808,120.2,19.6,11.6,13.2
22809,8.6,2.1,1,4.8
22810,199.8,2.6,21.2,10.6
22811,66.1,5.8,24.2,8.6
22812,214.7,24,4,17.4
22813,23.8,35.1,65.9,9.2
22814,97.5,7.6,7.2,9.7
22815,204.1,32.9,46,19
22816,195.4,47.7,52.9,22.4
22817,67.8,36.6,114,12.5
22818,281.4,39.6,55.8,24.4
22819,69.2,20.5,18.3,11.3
22820,147.3,23.9,19.1,14.6
22821,218.4,27.7,53.4,18
22822,237.4,5.1,23.5,12.5
22823,13.2,15.9,49.6,5.6
22824,228.3,16.9,26.2,15.5
22825,62.3,12.6,18.3,9.7
22826,262.9,3.5,19.5,12
22827,142.9,29.3,12.6,15
22828,240.1,16.7,22.9,15.9
22829,248.8,27.1,22.9,18.9
22830,70.6,16,40.8,10.5
22831,292.9,28.3,43.2,21.4
22832,112.9,17.4,38.6,11.9
22833,97.2,1.5,30,9.6
22834,265.6,20,0.3,17.4
22835,95.7,1.4,7.4,9.5
22836,290.7,4.1,8.5,12.8
22837,266.9,43.8,5,25.4
22838,74.7,49.4,45.7,14.7
22839,43.1,26.7,35.1,10.1
22840,228,37.7,32,21.5
22841,202.5,22.3,31.6,16.6
22842,177,33.4,38.7,17.1
22843,293.6,27.7,1.8,20.7
22844,206.9,8.4,26.4,12.9
22845,25.1,25.7,43.3,8.5
22846,175.1,22.5,31.5,14.9
22847,89.7,9.9,35.7,10.6
22848,239.9,41.5,18.5,23.2
22849,227.2,15.8,49.9,14.8
22850,66.9,11.7,36.8,9.7
22851,199.8,3.1,34.6,11.4
22852,100.4,9.6,3.6,10.7
22853,216.4,41.7,39.6,22.6
22854,182.6,46.2,58.7,21.2
22855,262.7,28.8,15.9,20.2
22856,198.9,49.4,60,23.7
22857,7.3,28.1,41.4,5.5
22858,136.2,19.2,16.6,13.2
22859,210.8,49.6,37.7,23.8
22860,210.7,29.5,9.3,18.4
22861,53.5,2,21.4,8.1
22862,261.3,42.7,54.7,24.2
22863,239.3,15.5,27.3,15.7
22864,102.7,29.6,8.4,14
22865,131.1,42.8,28.9,18
22866,69,9.3,0.9,9.3
22867,31.5,24.6,2.2,9.5
22868,139.3,14.5,10.2,13.4
22869,237.4,27.5,11,18.9
22870,216.8,43.9,27.2,22.3
22871,199.1,30.6,38.7,18.3
22872,109.8,14.3,31.7,12.4
22873,26.8,33,19.3,8.8
22874,129.4,5.7,31.3,11
22875,213.4,24.6,13.1,17
22876,16.9,43.7,89.4,8.7
22877,27.5,1.6,20.7,6.9
22878,120.5,28.5,14.2,14.2
22879,5.4,29.9,9.4,5.3
22880,116,7.7,23.1,11
22881,76.4,26.7,22.3,11.8
22882,239.8,4.1,36.9,12.3
22883,75.3,20.3,32.5,11.3
22884,68.4,44.5,35.6,13.6
22885,213.5,43,33.8,21.7
22886,193.2,18.4,65.7,15.2
22887,76.3,27.5,16,12
22888,110.7,40.6,63.2,16
22889,88.3,25.5,73.4,12.9
22890,109.8,47.8,51.4,16.7
22891,134.3,4.9,9.3,11.2
22892,28.6,1.5,33,7.3
22893,217.7,33.5,59,19.4
22894,250.9,36.5,72.3,22.2
22895,107.4,14,10.9,11.5
22896,163.3,31.6,52.9,16.9
22897,197.6,3.5,5.9,11.7
22898,184.9,21,22,15.5
22899,289.7,42.3,51.2,25.4
22900,135.2,41.7,45.9,17.2
22901,222.4,4.3,49.8,11.7
22902,296.4,36.3,100.9,23.8
22903,280.2,10.1,21.4,14.8
22904,187.9,17.2,17.9,14.7
22905,238.2,34.3,5.3,20.7
22906,137.9,46.4,59,19.2
22907,25,11,29.7,7.2
22908,90.4,0.3,23.2,8.7
22909,13.1,0.4,25.6,5.3
22910,255.4,26.9,5.5,19.8
22911,225.8,8.2,56.5,13.4
22912,241.7,38,23.2,21.8
22913,175.7,15.4,2.4,14.1
22914,209.6,20.6,10.7,15.9
22915,78.2,46.8,34.5,14.6
22916,75.1,35,52.7,12.6
22917,139.2,14.3,25.6,12.2
22918,76.4,0.8,14.8,9.4
22919,125.7,36.9,79.2,15.9
22920,19.4,16,22.3,6.6
22921,141.3,26.8,46.2,15.5
22922,18.8,21.7,50.4,7
22923,224,2.4,15.6,11.6
22924,123.1,34.6,12.4,15.2
22925,229.5,32.3,74.2,19.7
22926,87.2,11.8,25.9,10.6
22927,7.8,38.9,50.6,6.6
22928,80.2,0,9.2,8.8
22929,220.3,49,3.2,24.7
22930,59.6,12,43.1,9.7
22931,0.7,39.6,8.7,1.6
22932,265.2,2.9,43,12.7
22933,8.4,27.2,2.1,5.7
22934,219.8,33.5,45.1,19.6
22935,36.9,38.6,65.6,10.8
22936,48.3,47,8.5,11.6
22937,25.6,39,9.3,9.5
22938,273.7,28.9,59.7,20.8
22939,43,25.9,20.5,9.6
22940,184.9,43.9,1.7,20.7
22941,73.4,17,12.9,10.9
22942,193.7,35.4,75.6,19.2
22943,220.5,33.2,37.9,20.1
22944,104.6,5.7,34.4,10.4
22945,96.2,14.8,38.9,11.4
22946,140.3,1.9,9,10.3
22947,240.1,7.3,8.7,13.2
22948,243.2,49,44.3,25.4
22949,38,40.3,11.9,10.9
22950,44.7,25.8,20.6,10.1
22951,280.7,13.9,37,16.1
22952,121,8.4,48.7,11.6
22953,197.6,23.3,14.2,16.6
22954,171.3,39.7,37.7,19
22955,187.8,21.1,9.5,15.6
22956,4.1,11.6,5.7,3.2
22957,93.9,43.5,50.5,15.3
22958,149.8,1.3,24.3,10.1
22959,11.7,36.9,45.2,7.3
22960,131.7,18.4,34.6,12.9
22961,172.5,18.1,30.7,14.4
22962,85.7,35.8,49.3,13.3
22963,188.4,18.1,25.6,14.9
22964,163.5,36.8,7.4,18
22965,117.2,14.7,5.4,11.9
22966,234.5,3.4,84.8,11.9
22967,17.9,37.6,21.6,8
22968,206.8,5.2,19.4,12.2
22969,215.4,23.6,57.6,17.1
22970,284.3,10.6,6.4,15
22971,50,11.6,18.4,8.4
22972,164.5,20.9,47.4,14.5
22973,19.6,20.1,17,7.6
22974,168.4,7.1,12.8,11.7
22975,222.4,3.4,13.1,11.5
22976,276.9,48.9,41.8,27
22977,248.4,30.2,20.3,20.2
22978,170.2,7.8,35.2,11.7
22979,276.7,2.3,23.7,11.8
22980,165.6,10,17.6,12.6
22981,156.6,2.6,8.3,10.5
22982,218.5,5.4,27.4,12.2
22983,56.2,5.7,29.7,8.7
22984,287.6,43,71.8,26.2
22985,253.8,21.3,30,17.6
22986,205,45.1,19.6,22.6
22987,139.5,2.1,26.6,10.3
22988,191.1,28.7,18.2,17.3
22989,286,13.9,3.7,15.9
22990,18.7,12.1,23.4,6.7
22991,39.5,41.1,5.8,10.8
22992,75.5,10.8,6,9.9
22993,17.2,4.1,31.6,5.9
22994,166.8,42,3.6,19.6
22995,149.7,35.6,6,17.3
22996,38.2,3.7,13.8,7.6
22997,94.2,4.9,8.1,9.7
22998,177,9.3,6.4,12.8
22999,283.6,42,66.2,25.5
23000,232.1,8.6,8.7,13.4
23001,230.1,37.8,69.2,22.1
23002,44.5,39.3,45.1,10.4
23003,17.2,45.9,69.3,9.3
23004,151.5,41.3,58.5,18.5
23005,180.8,10.8,58.4,12.9
23006,8.7,48.9,75,7.2
23007,57.5,32.8,23.5,11.8
23008,120.2,19.6,11.6,13.2
23009,8.6,2.1,1,4.8
23010,199.8,2.6,21.2,10.6
23011,66.1,5.8,24.2,8.6
23012,214.7,24,4,17.4
23013,23.8,35.1,65.9,9.2
23014,97.5,7.6,7.2,9.7
23015,204.1,32.9,46,19
23016,195.4,47.7,52.9,22.4
23017,67.8,36.6,114,12.5
23018,281.4,39.6,55.8,24.4
23019,69.2,20.5,18.3,11.3
23020,147.3,23.9,19.1,14.6
23021,218.4,27.7,53.4,18
23022,237.4,5.1,23.5,12.5
23023,13.2,15.9,49.6,5.6
23024,228.3,16.9,26.2,15.5
23025,62.3,12.6,18.3,9.7
23026,262.9,3.5,19.5,12
23027,142.9,29.3,12.6,15
23028,240.1,16.7,22.9,15.9
23029,248.8,27.1,22.9,18.9
23030,70.6,16,40.8,10.5
23031,292.9,28.3,43.2,21.4
23032,112.9,17.4,38.6,11.9
23033,97.2,1.5,30,9.6
23034,265.6,20,0.3,17.4
23035,95.7,1.4,7.4,9.5
23036,290.7,4.1,8.5,12.8
23037,266.9,43.8,5,25.4
23038,74.7,49.4,45.7,14.7
23039,43.1,26.7,35.1,10.1
23040,228,37.7,32,21.5
23041,202.5,22.3,31.6,16.6
23042,177,33.4,38.7,17.1
23043,293.6,27.7,1.8,20.7
23044,206.9,8.4,26.4,12.9
23045,25.1,25.7,43.3,8.5
23046,175.1,22.5,31.5,14.9
23047,89.7,9.9,35.7,10.6
23048,239.9,41.5,18.5,23.2
23049,227.2,15.8,49.9,14.8
23050,66.9,11.7,36.8,9.7
23051,199.8,3.1,34.6,11.4
23052,100.4,9.6,3.6,10.7
23053,216.4,41.7,39.6,22.6
23054,182.6,46.2,58.7,21.2
23055,262.7,28.8,15.9,20.2
23056,198.9,49.4,60,23.7
23057,7.3,28.1,41.4,5.5
23058,136.2,19.2,16.6,13.2
23059,210.8,49.6,37.7,23.8
23060,210.7,29.5,9.3,18.4
23061,53.5,2,21.4,8.1
23062,261.3,42.7,54.7,24.2
23063,239.3,15.5,27.3,15.7
23064,102.7,29.6,8.4,14
23065,131.1,42.8,28.9,18
23066,69,9.3,0.9,9.3
23067,31.5,24.6,2.2,9.5
23068,139.3,14.5,10.2,13.4
23069,237.4,27.5,11,18.9
23070,216.8,43.9,27.2,22.3
23071,199.1,30.6,38.7,18.3
23072,109.8,14.3,31.7,12.4
23073,26.8,33,19.3,8.8
23074,129.4,5.7,31.3,11
23075,213.4,24.6,13.1,17
23076,16.9,43.7,89.4,8.7
23077,27.5,1.6,20.7,6.9
23078,120.5,28.5,14.2,14.2
23079,5.4,29.9,9.4,5.3
23080,116,7.7,23.1,11
23081,76.4,26.7,22.3,11.8
23082,239.8,4.1,36.9,12.3
23083,75.3,20.3,32.5,11.3
23084,68.4,44.5,35.6,13.6
23085,213.5,43,33.8,21.7
23086,193.2,18.4,65.7,15.2
23087,76.3,27.5,16,12
23088,110.7,40.6,63.2,16
23089,88.3,25.5,73.4,12.9
23090,109.8,47.8,51.4,16.7
23091,134.3,4.9,9.3,11.2
23092,28.6,1.5,33,7.3
23093,217.7,33.5,59,19.4
23094,250.9,36.5,72.3,22.2
23095,107.4,14,10.9,11.5
23096,163.3,31.6,52.9,16.9
23097,197.6,3.5,5.9,11.7
23098,184.9,21,22,15.5
23099,289.7,42.3,51.2,25.4
23100,135.2,41.7,45.9,17.2
23101,222.4,4.3,49.8,11.7
23102,296.4,36.3,100.9,23.8
23103,280.2,10.1,21.4,14.8
23104,187.9,17.2,17.9,14.7
23105,238.2,34.3,5.3,20.7
23106,137.9,46.4,59,19.2
23107,25,11,29.7,7.2
23108,90.4,0.3,23.2,8.7
23109,13.1,0.4,25.6,5.3
23110,255.4,26.9,5.5,19.8
23111,225.8,8.2,56.5,13.4
23112,241.7,38,23.2,21.8
23113,175.7,15.4,2.4,14.1
23114,209.6,20.6,10.7,15.9
23115,78.2,46.8,34.5,14.6
23116,75.1,35,52.7,12.6
23117,139.2,14.3,25.6,12.2
23118,76.4,0.8,14.8,9.4
23119,125.7,36.9,79.2,15.9
23120,19.4,16,22.3,6.6
23121,141.3,26.8,46.2,15.5
23122,18.8,21.7,50.4,7
23123,224,2.4,15.6,11.6
23124,123.1,34.6,12.4,15.2
23125,229.5,32.3,74.2,19.7
23126,87.2,11.8,25.9,10.6
23127,7.8,38.9,50.6,6.6
23128,80.2,0,9.2,8.8
23129,220.3,49,3.2,24.7
23130,59.6,12,43.1,9.7
23131,0.7,39.6,8.7,1.6
23132,265.2,2.9,43,12.7
23133,8.4,27.2,2.1,5.7
23134,219.8,33.5,45.1,19.6
23135,36.9,38.6,65.6,10.8
23136,48.3,47,8.5,11.6
23137,25.6,39,9.3,9.5
23138,273.7,28.9,59.7,20.8
23139,43,25.9,20.5,9.6
23140,184.9,43.9,1.7,20.7
23141,73.4,17,12.9,10.9
23142,193.7,35.4,75.6,19.2
23143,220.5,33.2,37.9,20.1
23144,104.6,5.7,34.4,10.4
23145,96.2,14.8,38.9,11.4
23146,140.3,1.9,9,10.3
23147,240.1,7.3,8.7,13.2
23148,243.2,49,44.3,25.4
23149,38,40.3,11.9,10.9
23150,44.7,25.8,20.6,10.1
23151,280.7,13.9,37,16.1
23152,121,8.4,48.7,11.6
23153,197.6,23.3,14.2,16.6
23154,171.3,39.7,37.7,19
23155,187.8,21.1,9.5,15.6
23156,4.1,11.6,5.7,3.2
23157,93.9,43.5,50.5,15.3
23158,149.8,1.3,24.3,10.1
23159,11.7,36.9,45.2,7.3
23160,131.7,18.4,34.6,12.9
23161,172.5,18.1,30.7,14.4
23162,85.7,35.8,49.3,13.3
23163,188.4,18.1,25.6,14.9
23164,163.5,36.8,7.4,18
23165,117.2,14.7,5.4,11.9
23166,234.5,3.4,84.8,11.9
23167,17.9,37.6,21.6,8
23168,206.8,5.2,19.4,12.2
23169,215.4,23.6,57.6,17.1
23170,284.3,10.6,6.4,15
23171,50,11.6,18.4,8.4
23172,164.5,20.9,47.4,14.5
23173,19.6,20.1,17,7.6
23174,168.4,7.1,12.8,11.7
23175,222.4,3.4,13.1,11.5
23176,276.9,48.9,41.8,27
23177,248.4,30.2,20.3,20.2
23178,170.2,7.8,35.2,11.7
23179,276.7,2.3,23.7,11.8
23180,165.6,10,17.6,12.6
23181,156.6,2.6,8.3,10.5
23182,218.5,5.4,27.4,12.2
23183,56.2,5.7,29.7,8.7
23184,287.6,43,71.8,26.2
23185,253.8,21.3,30,17.6
23186,205,45.1,19.6,22.6
23187,139.5,2.1,26.6,10.3
23188,191.1,28.7,18.2,17.3
23189,286,13.9,3.7,15.9
23190,18.7,12.1,23.4,6.7
23191,39.5,41.1,5.8,10.8
23192,75.5,10.8,6,9.9
23193,17.2,4.1,31.6,5.9
23194,166.8,42,3.6,19.6
23195,149.7,35.6,6,17.3
23196,38.2,3.7,13.8,7.6
23197,94.2,4.9,8.1,9.7
23198,177,9.3,6.4,12.8
23199,283.6,42,66.2,25.5
23200,232.1,8.6,8.7,13.4
23201,230.1,37.8,69.2,22.1
23202,44.5,39.3,45.1,10.4
23203,17.2,45.9,69.3,9.3
23204,151.5,41.3,58.5,18.5
23205,180.8,10.8,58.4,12.9
23206,8.7,48.9,75,7.2
23207,57.5,32.8,23.5,11.8
23208,120.2,19.6,11.6,13.2
23209,8.6,2.1,1,4.8
23210,199.8,2.6,21.2,10.6
23211,66.1,5.8,24.2,8.6
23212,214.7,24,4,17.4
23213,23.8,35.1,65.9,9.2
23214,97.5,7.6,7.2,9.7
23215,204.1,32.9,46,19
23216,195.4,47.7,52.9,22.4
23217,67.8,36.6,114,12.5
23218,281.4,39.6,55.8,24.4
23219,69.2,20.5,18.3,11.3
23220,147.3,23.9,19.1,14.6
23221,218.4,27.7,53.4,18
23222,237.4,5.1,23.5,12.5
23223,13.2,15.9,49.6,5.6
23224,228.3,16.9,26.2,15.5
23225,62.3,12.6,18.3,9.7
23226,262.9,3.5,19.5,12
23227,142.9,29.3,12.6,15
23228,240.1,16.7,22.9,15.9
23229,248.8,27.1,22.9,18.9
23230,70.6,16,40.8,10.5
23231,292.9,28.3,43.2,21.4
23232,112.9,17.4,38.6,11.9
23233,97.2,1.5,30,9.6
23234,265.6,20,0.3,17.4
23235,95.7,1.4,7.4,9.5
23236,290.7,4.1,8.5,12.8
23237,266.9,43.8,5,25.4
23238,74.7,49.4,45.7,14.7
23239,43.1,26.7,35.1,10.1
23240,228,37.7,32,21.5
23241,202.5,22.3,31.6,16.6
23242,177,33.4,38.7,17.1
23243,293.6,27.7,1.8,20.7
23244,206.9,8.4,26.4,12.9
23245,25.1,25.7,43.3,8.5
23246,175.1,22.5,31.5,14.9
23247,89.7,9.9,35.7,10.6
23248,239.9,41.5,18.5,23.2
23249,227.2,15.8,49.9,14.8
23250,66.9,11.7,36.8,9.7
23251,199.8,3.1,34.6,11.4
23252,100.4,9.6,3.6,10.7
23253,216.4,41.7,39.6,22.6
23254,182.6,46.2,58.7,21.2
23255,262.7,28.8,15.9,20.2
23256,198.9,49.4,60,23.7
23257,7.3,28.1,41.4,5.5
23258,136.2,19.2,16.6,13.2
23259,210.8,49.6,37.7,23.8
23260,210.7,29.5,9.3,18.4
23261,53.5,2,21.4,8.1
23262,261.3,42.7,54.7,24.2
23263,239.3,15.5,27.3,15.7
23264,102.7,29.6,8.4,14
23265,131.1,42.8,28.9,18
23266,69,9.3,0.9,9.3
23267,31.5,24.6,2.2,9.5
23268,139.3,14.5,10.2,13.4
23269,237.4,27.5,11,18.9
23270,216.8,43.9,27.2,22.3
23271,199.1,30.6,38.7,18.3
23272,109.8,14.3,31.7,12.4
23273,26.8,33,19.3,8.8
23274,129.4,5.7,31.3,11
23275,213.4,24.6,13.1,17
23276,16.9,43.7,89.4,8.7
23277,27.5,1.6,20.7,6.9
23278,120.5,28.5,14.2,14.2
23279,5.4,29.9,9.4,5.3
23280,116,7.7,23.1,11
23281,76.4,26.7,22.3,11.8
23282,239.8,4.1,36.9,12.3
23283,75.3,20.3,32.5,11.3
23284,68.4,44.5,35.6,13.6
23285,213.5,43,33.8,21.7
23286,193.2,18.4,65.7,15.2
23287,76.3,27.5,16,12
23288,110.7,40.6,63.2,16
23289,88.3,25.5,73.4,12.9
23290,109.8,47.8,51.4,16.7
23291,134.3,4.9,9.3,11.2
23292,28.6,1.5,33,7.3
23293,217.7,33.5,59,19.4
23294,250.9,36.5,72.3,22.2
23295,107.4,14,10.9,11.5
23296,163.3,31.6,52.9,16.9
23297,197.6,3.5,5.9,11.7
23298,184.9,21,22,15.5
23299,289.7,42.3,51.2,25.4
23300,135.2,41.7,45.9,17.2
23301,222.4,4.3,49.8,11.7
23302,296.4,36.3,100.9,23.8
23303,280.2,10.1,21.4,14.8
23304,187.9,17.2,17.9,14.7
23305,238.2,34.3,5.3,20.7
23306,137.9,46.4,59,19.2
23307,25,11,29.7,7.2
23308,90.4,0.3,23.2,8.7
23309,13.1,0.4,25.6,5.3
23310,255.4,26.9,5.5,19.8
23311,225.8,8.2,56.5,13.4
23312,241.7,38,23.2,21.8
23313,175.7,15.4,2.4,14.1
23314,209.6,20.6,10.7,15.9
23315,78.2,46.8,34.5,14.6
23316,75.1,35,52.7,12.6
23317,139.2,14.3,25.6,12.2
23318,76.4,0.8,14.8,9.4
23319,125.7,36.9,79.2,15.9
23320,19.4,16,22.3,6.6
23321,141.3,26.8,46.2,15.5
23322,18.8,21.7,50.4,7
23323,224,2.4,15.6,11.6
23324,123.1,34.6,12.4,15.2
23325,229.5,32.3,74.2,19.7
23326,87.2,11.8,25.9,10.6
23327,7.8,38.9,50.6,6.6
23328,80.2,0,9.2,8.8
23329,220.3,49,3.2,24.7
23330,59.6,12,43.1,9.7
23331,0.7,39.6,8.7,1.6
23332,265.2,2.9,43,12.7
23333,8.4,27.2,2.1,5.7
23334,219.8,33.5,45.1,19.6
23335,36.9,38.6,65.6,10.8
23336,48.3,47,8.5,11.6
23337,25.6,39,9.3,9.5
23338,273.7,28.9,59.7,20.8
23339,43,25.9,20.5,9.6
23340,184.9,43.9,1.7,20.7
